Timeline,Oxygen Consumption,Ammonia Nitrogen,PH,Dissolved Oxygen
2015-11-22 14:00:00.0,4.2504,0.02,8.2964,10.025
2015-11-22 14:30:00.0,4.2496,0.02,7.9867,10.0254
2015-11-22 15:00:00.0,4.084,0.02,7.8551,9.9978
2015-11-22 15:30:00.0,4.0832,0.02,8.3209,9.9974
2015-11-22 16:00:00.0,4.0836,0.02,7.9625,10.025
2015-11-22 16:30:00.0,4.0836,0.02,8.2244,9.997
2015-11-22 17:00:00.0,4.084,0.02,8.2967,10.0238
2015-11-22 17:30:00.0,4.0836,0.02,8.225,9.9707
2015-11-22 18:00:00.0,4.0844,0.02,8.1631,9.9958
2015-11-22 18:30:00.0,4.0836,0.02,7.6275,9.9958
2015-11-22 19:00:00.0,3.8469,0.02,8.001,9.9707
2015-11-22 19:30:00.0,3.8465,0.02,8.2197,9.9703
2015-11-22 20:00:00.0,3.8461,0.02,8.2491,9.9966
2015-11-22 20:30:00.0,3.8461,0.02,8.1964,9.9974
2015-11-22 21:00:00.0,3.8465,0.02,8.1964,9.9707
2015-11-22 21:30:00.0,3.8469,0.02,8.3112,9.9435
2015-11-22 22:00:00.0,3.8465,0.02,8.0059,9.9703
2015-11-22 22:30:00.0,3.8461,0.02,8.1488,9.9699
2015-11-22 23:00:00.0,3.7436,0.02,8.2436,9.9711
2015-11-22 23:30:00.0,3.7436,0.02,7.9768,9.9439
2015-11-23 00:00:00.0,3.7436,0.02,8.2623,9.9172
2015-11-23 00:30:00.0,3.7436,0.02,8.178,9.9435
2015-11-23 01:00:00.0,3.7432,0.02,8.1062,9.9156
2015-11-23 01:30:00.0,3.7436,0.02,8.3577,9.9144
2015-11-23 02:00:00.0,3.7436,0.02,8.5937,9.9136
2015-11-23 02:30:00.0,3.7436,0.02,8.5839,9.886
2015-11-23 03:00:00.0,3.7436,0.02,8.0969,9.886
2015-11-23 03:30:00.0,3.744,0.02,8.3813,9.8872
2015-11-23 04:00:00.0,3.744,0.02,8.5025,9.8872
2015-11-23 04:30:00.0,3.7436,0.02,8.4591,9.886
2015-11-23 05:00:00.0,3.744,0.02,8.3574,9.8868
2015-11-23 05:30:00.0,3.7436,0.02,8.5608,9.8872
2015-11-23 06:00:00.0,3.7436,0.02,8.547,9.8868
2015-11-23 06:30:00.0,3.7436,0.02,8.522,9.8584
2015-11-23 07:00:00.0,3.72,0.02,8.4591,9.8305
2015-11-23 07:30:00.0,3.72,0.02,8.1914,9.8576
2015-11-23 08:00:00.0,3.7204,0.02,8.206,9.8301
2015-11-23 08:30:00.0,3.7204,0.02,8.5088,9.8576
2015-11-23 09:00:00.0,3.6812,0.02,8.3115,9.8313
2015-11-23 09:30:00.0,3.6812,0.02,8.1969,9.8588
2015-11-23 10:00:00.0,3.6816,0.02,8.2109,9.8305
2015-11-23 10:30:00.0,3.682,0.02,8.3588,9.8297
2015-11-23 11:00:00.0,3.8469,0.02,8.2739,10.1592
2015-11-23 11:30:00.0,3.8469,0.02,8.2549,10.0793
2015-11-23 12:00:00.0,3.8469,0.02,8.2502,10.1105
2015-11-23 12:30:00.0,3.8469,0.02,8.25,10.1373
2015-11-23 13:00:00.0,3.8469,0.02,8.2502,10.1373
2015-11-23 13:30:00.0,3.8465,0.02,8.2549,10.1377
2015-11-23 14:00:00.0,3.8469,0.02,8.2505,10.1384
2015-11-23 14:30:00.0,3.8465,0.02,8.2555,10.1388
2015-11-23 15:00:00.0,4.06,0.02,8.2502,10.1652
2015-11-23 15:30:00.0,4.0608,0.02,8.2549,10.1117
2015-11-23 16:00:00.0,4.0604,0.02,8.2552,10.1125
2015-11-23 16:30:00.0,4.06,0.02,8.2546,10.1392
2015-11-23 17:00:00.0,4.06,0.02,8.2544,10.1109
2015-11-23 17:30:00.0,4.06,0.02,8.2593,10.1101
2015-11-23 18:00:00.0,4.0604,0.02,8.2538,10.1365
2015-11-23 18:30:00.0,4.06,0.02,8.2535,10.1365
2015-11-23 19:00:00.0,3.9572,0.02,8.2535,10.1085
2015-11-23 19:30:00.0,3.9576,0.02,8.2489,10.1345
2015-11-23 20:00:00.0,3.9576,0.02,8.2483,10.1077
2015-11-23 20:30:00.0,3.9572,0.02,8.253,10.1073
2015-11-23 21:00:00.0,3.9572,0.02,8.2533,10.1073
2015-11-23 21:30:00.0,3.9568,0.02,8.2574,10.1069
2015-11-23 22:00:00.0,3.9568,0.02,8.2577,10.1057
2015-11-23 22:30:00.0,3.9568,0.02,8.253,10.1045
2015-11-23 23:00:00.0,4.1554,0.02,8.2527,10.1053
2015-11-23 23:30:00.0,4.155,0.02,8.2533,10.1065
2015-11-24 00:00:00.0,4.1554,0.02,8.2541,10.0781
2015-11-24 00:30:00.0,4.1562,0.02,8.2541,10.0793
2015-11-24 01:00:00.0,4.1562,0.02,8.2541,10.0789
2015-11-24 01:30:00.0,4.1562,0.02,8.2541,10.051
2015-11-24 02:00:00.0,4.1566,0.02,8.25,10.0777
2015-11-24 02:30:00.0,4.157,0.02,8.2541,10.0785
2015-11-24 03:00:00.0,3.8794,0.02,8.2491,10.0777
2015-11-24 03:30:00.0,3.8798,0.02,8.2491,10.0494
2015-11-24 04:00:00.0,3.8794,0.02,8.2541,10.0502
2015-11-24 04:30:00.0,3.8794,0.02,8.2585,10.0769
2015-11-24 05:00:00.0,3.8798,0.02,8.2588,10.049
2015-11-24 05:30:00.0,3.8802,0.02,8.2544,10.0502
2015-11-24 06:00:00.0,3.8798,0.02,8.2541,10.0498
2015-11-24 06:30:00.0,3.8798,0.02,8.2582,10.0218
2015-11-24 07:00:00.0,4.1095,0.02,8.2588,10.0486
2015-11-24 07:30:00.0,4.1091,0.02,8.2585,10.0498
2015-11-24 08:00:00.0,4.1083,0.02,8.2588,10.0773
2015-11-24 08:30:00.0,4.1087,0.02,8.2676,10.0769
2015-11-24 09:00:00.0,3.9658,0.02,8.2582,10.0769
2015-11-24 09:30:00.0,3.9662,0.02,8.2533,10.1309
2015-11-24 10:00:00.0,3.9662,0.02,8.2533,10.1313
2015-11-24 10:30:00.0,3.9654,0.02,8.2626,10.1313
2015-11-24 11:00:00.0,4.0133,0.02,8.2629,10.2123
2015-11-24 11:30:00.0,4.0129,0.02,8.2623,10.186
2015-11-24 12:00:00.0,4.0133,0.02,8.2676,10.1856
2015-11-24 12:30:00.0,4.0133,0.02,8.2629,10.186
2015-11-24 13:00:00.0,4.0129,0.02,8.2626,10.1592
2015-11-24 13:30:00.0,4.0133,0.02,8.2678,10.1588
2015-11-24 14:00:00.0,4.0133,0.02,8.267,10.1592
2015-11-24 14:30:00.0,4.0137,0.02,8.2632,10.186
2015-11-24 15:00:00.0,3.9497,0.02,8.2676,10.1868
2015-11-24 15:30:00.0,3.9497,0.02,8.2626,10.186
2015-11-24 16:00:00.0,3.9493,0.02,8.2623,10.1864
2015-11-24 16:30:00.0,3.9501,0.02,8.267,10.186
2015-11-24 17:00:00.0,3.9497,0.02,8.2667,10.186
2015-11-24 17:30:00.0,3.9497,0.02,8.2719,10.2135
2015-11-24 18:00:00.0,3.9497,0.02,8.2717,10.2143
2015-11-24 18:30:00.0,3.9497,0.02,8.2717,10.2139
2015-11-24 19:00:00.0,4.0051,0.02,8.2717,10.1868
2015-11-24 19:30:00.0,4.0058,0.02,8.2665,10.2419
2015-11-24 20:00:00.0,4.0051,0.02,8.2673,10.2147
2015-11-24 20:30:00.0,4.0051,0.02,8.2717,10.2423
2015-11-24 21:00:00.0,4.0051,0.02,8.2719,10.2427
2015-11-24 21:30:00.0,4.0051,0.02,8.2717,10.2683
2015-11-24 22:00:00.0,4.0055,0.02,8.2816,10.2403
2015-11-24 22:30:00.0,4.0058,0.02,8.2772,10.2407
2015-11-24 23:00:00.0,4.1491,0.02,8.2766,10.2671
2015-11-24 23:30:00.0,4.1484,0.02,8.2766,10.2946
2015-11-25 00:00:00.0,4.1491,0.02,8.2719,10.349
2015-11-25 00:30:00.0,4.1495,0.02,8.2761,10.3486
2015-11-25 01:00:00.0,4.1487,0.02,8.2714,10.3478
2015-11-25 01:30:00.0,4.1484,0.02,8.2763,10.3462
2015-11-25 02:00:00.0,4.1484,0.02,8.2758,10.4005
2015-11-25 02:30:00.0,4.148,0.02,8.2758,10.4261
2015-11-25 03:00:00.0,4.3458,0.02,8.2805,10.4524
2015-11-25 03:30:00.0,4.3462,0.02,8.2758,10.452
2015-11-25 04:00:00.0,4.3458,0.02,8.2805,10.4524
2015-11-25 04:30:00.0,4.3458,0.02,8.2802,10.4788
2015-11-25 05:00:00.0,4.3458,0.02,8.2802,10.4796
2015-11-25 05:30:00.0,4.3458,0.02,8.2755,10.5059
2015-11-25 06:00:00.0,4.3462,0.02,8.2755,10.5327
2015-11-25 06:30:00.0,4.3462,0.02,8.2791,10.5331
2015-11-25 07:00:00.0,4.1001,0.02,8.2796,10.5603
2015-11-25 07:30:00.0,4.1005,0.02,8.2796,10.5866
2015-11-25 08:00:00.0,4.1005,0.02,8.2802,10.6414
2015-11-25 08:30:00.0,4.1001,0.02,8.2802,10.6134
2015-11-25 09:00:00.0,4.0761,0.02,8.2882,10.6406
2015-11-25 09:30:00.0,4.0761,0.02,8.2838,10.6386
2015-11-25 10:00:00.0,4.0761,0.02,8.2887,10.6657
2015-11-25 10:30:00.0,4.0769,0.02,8.289,10.6661
2015-11-25 11:00:00.0,4.243,0.02,8.3033,10.8295
2015-11-25 11:30:00.0,4.2426,0.02,8.2931,10.8307
2015-11-25 12:00:00.0,4.2426,0.02,8.2992,10.8311
2015-11-25 12:30:00.0,4.2426,0.02,8.2895,10.8583
2015-11-25 13:00:00.0,4.2426,0.02,8.2953,10.8591
2015-11-25 13:30:00.0,4.2426,0.02,8.2994,10.8886
2015-11-25 14:00:00.0,4.243,0.02,8.2945,10.887
2015-11-25 14:30:00.0,4.243,0.02,8.2937,10.9673
2015-11-25 15:00:00.0,4.2343,0.02,8.2983,11.1127
2015-11-25 15:30:00.0,4.2351,0.02,8.2931,11.1139
2015-11-25 16:00:00.0,4.2351,0.02,8.2983,11.1139
2015-11-25 16:30:00.0,4.2355,0.02,8.2992,11.0872
2015-11-25 17:00:00.0,4.2351,0.02,8.2992,11.0895
2015-11-25 17:30:00.0,4.2359,0.02,8.2983,11.0903
2015-11-25 18:00:00.0,4.2359,0.02,8.2989,11.1151
2015-11-25 18:30:00.0,4.2359,0.02,8.3033,11.1411
2015-11-25 19:00:00.0,4.3309,0.02,8.3036,11.1143
2015-11-25 19:30:00.0,4.3305,0.02,8.3033,11.195
2015-11-25 20:00:00.0,4.3317,0.02,8.303,11.1946
2015-11-25 20:30:00.0,4.3317,0.02,8.3038,11.1942
2015-11-25 21:00:00.0,4.3317,0.02,8.2989,11.197
2015-11-25 21:30:00.0,4.3309,0.02,8.3052,11.227
2015-11-25 22:00:00.0,4.3313,0.02,8.3044,11.2805
2015-11-25 22:30:00.0,4.3321,0.02,8.3044,11.2809
2015-11-25 23:00:00.0,4.6956,0.02,8.3044,11.3348
2015-11-25 23:30:00.0,4.6948,0.02,8.3145,11.3612
2015-11-26 00:00:00.0,4.696,0.02,8.3093,11.3628
2015-11-26 00:30:00.0,4.6952,0.02,8.3088,11.3899
2015-11-26 01:00:00.0,4.6948,0.02,8.309,11.3891
2015-11-26 01:30:00.0,4.6956,0.02,8.3088,11.5793
2015-11-26 02:00:00.0,4.6948,0.02,8.314,11.6336
2015-11-26 02:30:00.0,4.6956,0.02,8.309,11.6064
2015-11-26 03:00:00.0,4.8063,0.02,8.314,11.6875
2015-11-26 03:30:00.0,4.8067,0.02,8.3225,11.7143
2015-11-26 04:00:00.0,4.8059,0.02,8.3132,11.7135
2015-11-26 04:30:00.0,4.8063,0.02,8.3132,11.7131
2015-11-26 05:00:00.0,4.8067,0.02,8.3178,11.7634
2015-11-26 05:30:00.0,4.8071,0.02,8.3123,11.789
2015-11-26 06:00:00.0,4.8071,0.02,8.3167,11.8146
2015-11-26 06:30:00.0,4.8075,0.02,8.3167,11.8417
2015-11-26 07:00:00.0,4.7435,0.02,8.3173,11.8689
2015-11-26 07:30:00.0,4.7431,0.02,8.3173,11.9492
2015-11-26 08:00:00.0,4.7431,0.02,8.317,11.95
2015-11-26 08:30:00.0,4.7439,0.02,8.3222,12.1417
2015-11-26 09:00:00.0,4.4416,0.02,8.3184,12.2799
2015-11-26 09:30:00.0,4.4424,0.02,8.3184,12.3083
2015-11-26 10:00:00.0,4.4424,0.02,8.3239,12.3366
2015-11-26 10:30:00.0,4.4432,0.02,8.3283,12.337
2015-11-26 11:00:00.0,4.7361,0.02,8.3286,12.3378
2015-11-26 11:30:00.0,4.7361,0.02,8.3291,12.3954
2015-11-26 12:00:00.0,4.7357,0.02,8.325,12.4249
2015-11-26 12:30:00.0,4.7361,0.02,8.3305,12.401
2015-11-26 13:00:00.0,4.7357,0.02,8.3321,12.4309
2015-11-26 13:30:00.0,4.7357,0.02,8.3313,12.4037
2015-11-26 14:00:00.0,4.7353,0.02,8.3316,12.4061
2015-11-26 14:30:00.0,4.7353,0.02,8.336,12.3802
2015-11-26 15:00:00.0,5.3371,0.02,8.3357,12.3283
2015-11-26 15:30:00.0,5.3367,0.02,8.3343,12.3259
2015-11-26 16:00:00.0,5.3367,0.02,8.3343,12.2939
2015-11-26 16:30:00.0,5.3371,0.02,8.3335,12.2923
2015-11-26 17:00:00.0,5.3375,0.02,8.3321,12.3155
2015-11-26 17:30:00.0,5.3383,0.02,8.3319,12.3119
2015-11-26 18:00:00.0,5.3387,0.02,8.3316,12.3642
2015-11-26 18:30:00.0,5.3379,0.02,8.3316,12.3362
2015-11-26 19:00:00.0,5.5836,0.02,8.3313,12.3902
2015-11-26 19:30:00.0,5.584,0.02,8.331,12.4165
2015-11-26 20:00:00.0,5.5836,0.02,8.331,12.3894
2015-11-26 20:30:00.0,5.5832,0.02,8.3357,12.4161
2015-11-26 21:00:00.0,5.5844,0.02,8.3354,12.4153
2015-11-26 21:30:00.0,5.584,0.02,8.3357,12.4425
2015-11-26 22:00:00.0,5.584,0.02,8.3363,12.4952
2015-11-26 22:30:00.0,5.584,0.02,8.3352,12.4948
2015-11-26 23:00:00.0,5.8,0.02,8.3346,12.5483
2015-11-26 23:30:00.0,5.8,0.02,8.3396,12.6019
2015-11-27 00:00:00.0,5.8,0.02,8.3398,12.6562
2015-11-27 00:30:00.0,5.8,0.02,8.3401,12.7013
2015-11-27 01:00:00.0,5.8,0.02,8.3398,12.6822
2015-11-27 01:30:00.0,5.8,0.02,8.3442,12.7097
2015-11-27 02:00:00.0,5.8,0.02,8.3401,12.8184
2015-11-27 02:30:00.0,5.8,0.02,8.3442,12.8188
2015-11-27 03:00:00.0,5.054,0.02,8.3442,12.818
2015-11-27 03:30:00.0,5.054,0.02,8.3442,12.8447
2015-11-27 04:00:00.0,5.054,0.02,8.3486,12.8719
2015-11-27 04:30:00.0,5.0537,0.02,8.3492,12.9814
2015-11-27 05:00:00.0,5.0537,0.02,8.3492,12.9814
2015-11-27 05:30:00.0,5.0544,0.02,8.3483,12.9814
2015-11-27 06:00:00.0,5.054,0.02,8.3489,13.0085
2015-11-27 06:30:00.0,5.054,0.02,8.3492,13.0353
2015-11-27 07:00:00.0,4.1425,0.02,8.3486,13.0353
2015-11-27 07:30:00.0,4.1429,0.02,8.353,13.062
2015-11-27 08:00:00.0,4.1436,0.02,8.3442,13.0888
2015-11-27 08:30:00.0,4.144,0.02,8.3494,13.1703
2015-11-27 09:00:00.0,4.0251,0.02,8.35,13.1164
2015-11-27 09:30:00.0,4.0251,0.02,8.3505,13.1731
2015-11-27 10:00:00.0,4.0259,0.02,8.3549,13.1455
2015-11-27 10:30:00.0,4.0251,0.02,8.3602,13.094
2015-11-27 11:00:00.0,4.0561,0.02,8.3659,13.2094
2015-11-27 11:30:00.0,4.0561,0.02,8.3613,13.1883
2015-11-27 12:00:00.0,4.0565,0.02,8.3621,13.1363
2015-11-27 12:30:00.0,4.0561,0.02,8.3635,13.1411
2015-11-27 13:00:00.0,4.0553,0.02,8.3703,13.6672
2015-11-27 13:30:00.0,4.0557,0.02,8.3745,13.6373
2015-11-27 14:00:00.0,4.0553,0.02,8.3747,13.6097
2015-11-27 14:30:00.0,4.0553,0.02,8.369,13.6377
2015-11-27 15:00:00.0,4.2296,0.02,8.3717,13.5825
2015-11-27 15:30:00.0,4.2296,0.02,8.3618,13.6049
2015-11-27 16:00:00.0,4.2292,0.02,8.3569,13.5981
2015-11-27 16:30:00.0,4.2296,0.02,8.3558,13.5662
2015-11-27 17:00:00.0,4.2288,0.02,8.3563,13.5921
2015-11-27 17:30:00.0,4.2288,0.02,8.3552,13.5913
2015-11-27 18:00:00.0,4.2284,0.02,8.3547,13.537
2015-11-27 18:30:00.0,4.2284,0.02,8.3497,13.5638
2015-11-27 19:00:00.0,4.0777,0.02,8.3494,13.5354
2015-11-27 19:30:00.0,4.0785,0.02,8.3494,13.535
2015-11-27 20:00:00.0,4.0773,0.02,8.3549,13.5889
2015-11-27 20:30:00.0,4.0777,0.02,8.3544,13.5889
2015-11-27 21:00:00.0,4.0773,0.02,8.3492,13.5885
2015-11-27 21:30:00.0,4.0769,0.02,8.3541,13.5885
2015-11-27 22:00:00.0,4.0773,0.02,8.3538,13.5598
2015-11-27 22:30:00.0,4.0785,0.02,8.3536,13.5582
2015-11-27 23:00:00.0,3.6749,0.02,8.3536,13.5853
2015-11-27 23:30:00.0,3.6749,0.02,8.3494,13.5574
2015-11-28 00:00:00.0,3.6749,0.02,8.3492,13.5582
2015-11-28 00:30:00.0,3.6749,0.02,8.3222,13.5845
2015-11-28 01:00:00.0,3.6757,0.02,8.3264,13.5574
2015-11-28 01:30:00.0,3.6753,0.02,8.3588,13.503
2015-11-28 02:00:00.0,3.6749,0.02,8.3783,13.503
2015-11-28 02:30:00.0,3.6757,0.02,8.3876,13.6121
2015-11-28 03:00:00.0,3.9128,0.02,8.3978,13.5841
2015-11-28 03:30:00.0,3.9124,0.02,8.3646,13.6389
2015-11-28 04:00:00.0,3.9132,0.02,8.3973,13.6389
2015-11-28 04:30:00.0,3.9128,0.02,8.3981,13.5841
2015-11-28 05:00:00.0,3.9144,0.02,8.3923,13.6121
2015-11-28 05:30:00.0,3.9132,0.02,8.3929,13.6121
2015-11-28 06:00:00.0,3.9132,0.02,8.3973,13.6628
2015-11-28 06:30:00.0,3.9128,0.02,8.378,13.6385
2015-11-28 07:00:00.0,4.1825,0.02,8.4025,13.6109
2015-11-28 07:30:00.0,4.1809,0.02,8.3786,13.6113
2015-11-28 08:00:00.0,4.1817,0.02,8.383,13.6145
2015-11-28 08:30:00.0,4.1809,0.02,8.3088,13.6696
2015-11-28 09:00:00.0,4.3466,0.02,8.3989,13.6452
2015-11-28 09:30:00.0,4.3474,0.02,8.3986,13.5913
2015-11-28 10:00:00.0,4.3466,0.02,8.3604,13.3489
2015-11-28 10:30:00.0,4.3466,0.02,8.3332,13.2414
2015-11-28 11:00:00.0,4.2916,0.02,8.347,13.1883
2015-11-28 11:30:00.0,4.2916,0.02,8.3464,13.4599
2015-11-28 12:00:00.0,4.292,0.02,8.3376,13.3804
2015-11-28 12:30:00.0,4.2913,0.02,8.325,13.4635
2015-11-28 13:00:00.0,4.2916,0.02,8.3437,13.277
2015-11-28 13:30:00.0,4.2913,0.02,8.3497,13.3277
2015-11-28 14:00:00.0,4.2909,0.02,8.3588,13.2234
2015-11-28 14:30:00.0,4.2909,0.02,8.35,13.2258
2015-11-28 15:00:00.0,4.3462,0.02,8.3442,13.3365
2015-11-28 15:30:00.0,4.3462,0.02,8.3297,13.2538
2015-11-28 16:00:00.0,4.3458,0.02,8.4044,13.5466
2015-11-28 16:30:00.0,4.3466,0.02,8.3986,13.5438
2015-11-28 17:00:00.0,4.3458,0.02,8.3986,13.5682
2015-11-28 17:30:00.0,4.3474,0.02,8.403,13.5402
2015-11-28 18:00:00.0,4.3466,0.02,8.4036,13.4867
2015-11-28 18:30:00.0,4.3474,0.02,8.4083,13.5146
2015-11-28 19:00:00.0,4.221,0.02,8.4132,13.5146
2015-11-28 19:30:00.0,4.2202,0.02,8.4091,13.4887
2015-11-28 20:00:00.0,4.2198,0.02,8.4137,13.5158
2015-11-28 20:30:00.0,4.221,0.02,8.4088,13.4895
2015-11-28 21:00:00.0,4.2202,0.02,8.4094,13.4895
2015-11-28 21:30:00.0,4.2202,0.02,8.4143,13.4903
2015-11-28 22:00:00.0,4.2206,0.02,8.4234,13.4615
2015-11-28 22:30:00.0,4.2198,0.02,8.4187,13.4603
2015-11-28 23:00:00.0,4.1892,0.02,8.4231,13.4595
2015-11-28 23:30:00.0,4.1888,0.02,8.4236,13.4323
2015-11-29 00:00:00.0,4.1896,0.02,8.428,13.4595
2015-11-29 00:30:00.0,4.1896,0.02,8.419,13.4335
2015-11-29 01:00:00.0,4.1884,0.02,8.419,13.4351
2015-11-29 01:30:00.0,4.1884,0.02,8.4088,13.4611
2015-11-29 02:00:00.0,4.1888,0.02,8.4039,13.4335
2015-11-29 02:30:00.0,4.188,0.02,8.4085,13.3237
2015-11-29 03:00:00.0,4.2587,0.02,8.4083,13.3241
2015-11-29 03:30:00.0,4.2591,0.02,8.4036,13.3508
2015-11-29 04:00:00.0,4.2591,0.02,8.403,13.4048
2015-11-29 05:00:00.0,4.2583,0.02,8.4132,13.4315
2015-11-29 05:30:00.0,4.2583,0.02,8.4124,13.4044
2015-11-29 06:00:00.0,4.2587,0.02,8.4083,13.3501
2015-11-29 06:30:00.0,4.2591,0.02,8.408,13.3501
2015-11-29 07:00:00.0,4.2508,0.02,8.4028,13.3225
2015-11-29 07:30:00.0,4.2504,0.02,8.4072,13.3225
2015-11-29 08:00:00.0,4.2504,0.02,8.4028,13.3493
2015-11-29 08:30:00.0,4.2508,0.02,8.4077,13.2937
2015-11-29 09:00:00.0,4.3537,0.02,8.4074,13.2953
2015-11-29 09:30:00.0,4.3537,0.02,8.408,13.2953
2015-11-29 10:00:00.0,4.3545,0.02,8.408,13.2674
2015-11-29 10:30:00.0,4.3545,0.02,8.4041,13.2682
2015-11-29 11:00:00.0,4.4094,0.02,8.4085,13.2154
2015-11-29 12:00:00.0,4.4098,0.02,8.3989,13.215
2015-11-29 12:30:00.0,4.4098,0.02,8.4006,13.2182
2015-11-29 13:00:00.0,4.4102,0.02,8.408,13.1935
2015-11-29 13:30:00.0,4.4094,0.02,8.4179,13.1695
2015-11-29 14:00:00.0,4.4102,0.02,8.3511,13.1439
2015-11-29 14:30:00.0,4.4094,0.02,8.3687,13.1188
2015-11-29 15:00:00.0,4.3607,0.02,8.3401,13.1216
2015-11-29 15:30:00.0,4.3615,0.02,8.3717,13.1196
2015-11-29 16:00:00.0,4.3619,0.02,8.4245,13.116
2015-11-29 16:30:00.0,4.3615,0.02,8.4291,13.1403
2015-11-29 17:00:00.0,4.3615,0.02,8.4283,13.1659
2015-11-29 17:30:00.0,4.3623,0.02,8.4324,13.1639
2015-11-29 18:00:00.0,4.3623,0.02,8.4223,13.1359
2015-11-29 18:30:00.0,4.3615,0.02,8.4225,13.1359
2015-11-29 19:00:00.0,4.2265,0.02,8.4173,13.1635
2015-11-29 19:30:00.0,4.2273,0.02,8.417,13.1635
2015-11-29 20:00:00.0,4.2261,0.02,8.417,13.1907
2015-11-29 20:30:00.0,4.2277,0.02,8.4217,13.1623
2015-11-29 21:00:00.0,4.2269,0.02,8.4129,13.1351
2015-11-29 21:30:00.0,4.2273,0.02,8.4118,13.1627
2015-11-29 22:00:00.0,4.2261,0.02,8.4077,13.1335
2015-11-29 22:30:00.0,4.2269,0.02,8.4072,13.1064
2015-11-29 23:00:00.0,4.1641,0.02,8.4028,13.1331
2015-11-29 23:30:00.0,4.1629,0.02,8.4085,13.1351
2015-11-30 00:00:00.0,4.1637,0.02,8.4085,13.1367
2015-11-30 00:30:00.0,4.1641,0.02,8.4039,13.084
2015-11-30 01:00:00.0,4.1641,0.02,8.3992,13.1108
2015-11-30 01:30:00.0,4.1637,0.02,8.3995,13.1943
2015-11-30 02:00:00.0,4.1641,0.02,8.3995,13.112
2015-11-30 02:30:00.0,4.1641,0.02,8.4044,13.1663
2015-11-30 03:00:00.0,4.1959,0.02,8.3846,13.0844
2015-11-30 03:30:00.0,4.1959,0.02,8.3992,12.3486
2015-11-30 04:00:00.0,4.1963,0.02,8.394,12.9466
2015-11-30 04:30:00.0,4.1959,0.02,8.3942,13.0021
2015-11-30 05:00:00.0,4.1959,0.02,8.3945,13.0561
2015-11-30 05:30:00.0,4.1959,0.02,8.3984,13.0269
2015-11-30 06:00:00.0,4.1959,0.02,8.3934,13.0265
2015-11-30 06:30:00.0,4.1955,0.02,8.394,13.0001
2015-11-30 07:00:00.0,4.1315,0.02,8.3989,12.9742
2015-11-30 07:30:00.0,4.133,0.02,8.3986,12.9726
2015-11-30 08:00:00.0,4.133,0.02,8.3896,12.9981
2015-11-30 08:30:00.0,4.1319,0.02,8.394,13.0257
2015-11-30 09:00:00.0,3.9823,0.02,8.3945,13.0245
2015-11-30 09:30:00.0,3.9823,0.02,8.394,12.9973
2015-11-30 10:00:00.0,3.9819,0.02,8.394,12.9977
2015-11-30 10:30:00.0,3.9819,0.02,8.3942,12.9702
2015-11-30 11:00:00.0,4.1005,0.02,8.3937,12.9965
2015-11-30 11:30:00.0,4.1005,0.02,8.3984,13.0497
2015-11-30 12:00:00.0,4.1001,0.02,8.3984,12.9997
2015-11-30 12:30:00.0,4.1005,0.02,8.3951,12.973
2015-11-30 13:00:00.0,4.1009,0.02,8.3929,12.9762
2015-11-30 13:30:00.0,4.1001,0.02,8.3923,12.9514
2015-11-30 14:00:00.0,4.1009,0.02,8.3923,12.9526
2015-11-30 14:30:00.0,4.1009,0.02,8.3486,12.9538
2015-11-30 15:00:00.0,4.1707,0.02,8.4203,12.9494
2015-11-30 15:30:00.0,4.1707,0.02,8.3997,12.9246
2015-11-30 16:00:00.0,4.1703,0.02,8.3995,12.9486
2015-11-30 16:30:00.0,4.1703,0.02,8.4041,12.9202
2015-11-30 17:00:00.0,4.1715,0.02,8.3986,12.945
2015-11-30 17:30:00.0,4.1707,0.02,8.4039,12.9438
2015-11-30 18:00:00.0,4.1715,0.02,8.4033,12.9162
2015-11-30 18:30:00.0,4.1711,0.02,8.403,12.915
2015-11-30 19:00:00.0,4.0596,0.02,8.4077,12.9422
2015-11-30 19:30:00.0,4.0604,0.02,8.4074,12.915
2015-11-30 20:00:00.0,4.0604,0.02,8.4028,12.9146
2015-11-30 20:30:00.0,4.0608,0.02,8.4025,12.8867
2015-11-30 21:00:00.0,4.0604,0.02,8.3981,12.8867
2015-11-30 21:30:00.0,4.0608,0.02,8.3981,12.8863
2015-11-30 22:00:00.0,4.0608,0.02,8.3937,12.9142
2015-11-30 22:30:00.0,4.0616,0.02,8.394,12.8591
2015-11-30 23:00:00.0,4.0451,0.02,8.3942,12.8603
2015-11-30 23:30:00.0,4.0451,0.02,8.394,12.8328
2015-12-01 00:00:00.0,4.0455,0.02,8.3893,12.8875
2015-12-01 00:30:00.0,4.0455,0.02,8.3893,12.7521
2015-12-01 01:00:00.0,4.0459,0.02,8.3898,12.8599
2015-12-01 01:30:00.0,4.0463,0.02,8.389,12.8595
2015-12-01 02:00:00.0,4.0459,0.02,8.3896,12.8048
2015-12-01 02:30:00.0,4.0463,0.02,8.3893,12.8324
2015-12-01 03:00:00.0,3.9517,0.02,8.394,12.804
2015-12-01 03:30:00.0,3.9513,0.02,8.3843,12.8048
2015-12-01 04:00:00.0,3.9517,0.02,8.3893,12.804
2015-12-01 04:30:00.0,3.9517,0.02,8.3841,12.7772
2015-12-01 05:00:00.0,3.9521,0.02,8.3846,12.7768
2015-12-01 05:30:00.0,3.9517,0.02,8.3893,12.7509
